"kategorie","poi_id","name","laengengrad","breitengrad","adresse","plz","ort","access","fee","wheelchair","opening_hours","operator","beschreibung","solar_anzahl_werte","solar_durchschnitt_april_bis_september_w_m2","solar_median_april_bis_september_w_m2","solar_minimum_w_m2","solar_minimum_zeitpunkt","solar_maximum_w_m2","solar_maximum_zeitpunkt","link_komplexe_karte_popup","solar_0401_08_w_m2","solar_0401_09_w_m2","solar_0401_10_w_m2","solar_0401_11_w_m2","solar_0401_12_w_m2","solar_0401_13_w_m2","solar_0401_14_w_m2","solar_0401_15_w_m2","solar_0401_16_w_m2","solar_0401_17_w_m2","solar_0401_18_w_m2","solar_0401_19_w_m2","solar_0401_20_w_m2","solar_0415_08_w_m2","solar_0415_09_w_m2","solar_0415_10_w_m2","solar_0415_11_w_m2","solar_0415_12_w_m2","solar_0415_13_w_m2","solar_0415_14_w_m2","solar_0415_15_w_m2","solar_0415_16_w_m2","solar_0415_17_w_m2","solar_0415_18_w_m2","solar_0415_19_w_m2","solar_0415_20_w_m2","solar_0501_08_w_m2","solar_0501_09_w_m2","solar_0501_10_w_m2","solar_0501_11_w_m2","solar_0501_12_w_m2","solar_0501_13_w_m2","solar_0501_14_w_m2","solar_0501_15_w_m2","solar_0501_16_w_m2","solar_0501_17_w_m2","solar_0501_18_w_m2","solar_0501_19_w_m2","solar_0501_20_w_m2","solar_0515_08_w_m2","solar_0515_09_w_m2","solar_0515_10_w_m2","solar_0515_11_w_m2","solar_0515_12_w_m2","solar_0515_13_w_m2","solar_0515_14_w_m2","solar_0515_15_w_m2","solar_0515_16_w_m2","solar_0515_17_w_m2","solar_0515_18_w_m2","solar_0515_19_w_m2","solar_0515_20_w_m2","solar_0601_08_w_m2","solar_0601_09_w_m2","solar_0601_10_w_m2","solar_0601_11_w_m2","solar_0601_12_w_m2","solar_0601_13_w_m2","solar_0601_14_w_m2","solar_0601_15_w_m2","solar_0601_16_w_m2","solar_0601_17_w_m2","solar_0601_18_w_m2","solar_0601_19_w_m2","solar_0601_20_w_m2","solar_0615_08_w_m2","solar_0615_09_w_m2","solar_0615_10_w_m2","solar_0615_11_w_m2","solar_0615_12_w_m2","solar_0615_13_w_m2","solar_0615_14_w_m2","solar_0615_15_w_m2","solar_0615_16_w_m2","solar_0615_17_w_m2","solar_0615_18_w_m2","solar_0615_19_w_m2","solar_0615_20_w_m2","solar_0701_08_w_m2","solar_0701_09_w_m2","solar_0701_10_w_m2","solar_0701_11_w_m2","solar_0701_12_w_m2","solar_0701_13_w_m2","solar_0701_14_w_m2","solar_0701_15_w_m2","solar_0701_16_w_m2","solar_0701_17_w_m2","solar_0701_18_w_m2","solar_0701_19_w_m2","solar_0701_20_w_m2","solar_0715_08_w_m2","solar_0715_09_w_m2","solar_0715_10_w_m2","solar_0715_11_w_m2","solar_0715_12_w_m2","solar_0715_13_w_m2","solar_0715_14_w_m2","solar_0715_15_w_m2","solar_0715_16_w_m2","solar_0715_17_w_m2","solar_0715_18_w_m2","solar_0715_19_w_m2","solar_0715_20_w_m2","solar_0801_08_w_m2","solar_0801_09_w_m2","solar_0801_10_w_m2","solar_0801_11_w_m2","solar_0801_12_w_m2","solar_0801_13_w_m2","solar_0801_14_w_m2","solar_0801_15_w_m2","solar_0801_16_w_m2","solar_0801_17_w_m2","solar_0801_18_w_m2","solar_0801_19_w_m2","solar_0801_20_w_m2","solar_0815_08_w_m2","solar_0815_09_w_m2","solar_0815_10_w_m2","solar_0815_11_w_m2","solar_0815_12_w_m2","solar_0815_13_w_m2","solar_0815_14_w_m2","solar_0815_15_w_m2","solar_0815_16_w_m2","solar_0815_17_w_m2","solar_0815_18_w_m2","solar_0815_19_w_m2","solar_0815_20_w_m2","solar_0901_08_w_m2","solar_0901_09_w_m2","solar_0901_10_w_m2","solar_0901_11_w_m2","solar_0901_12_w_m2","solar_0901_13_w_m2","solar_0901_14_w_m2","solar_0901_15_w_m2","solar_0901_16_w_m2","solar_0901_17_w_m2","solar_0901_18_w_m2","solar_0901_19_w_m2","solar_0901_20_w_m2","solar_0915_08_w_m2","solar_0915_09_w_m2","solar_0915_10_w_m2","solar_0915_11_w_m2","solar_0915_12_w_m2","solar_0915_13_w_m2","solar_0915_14_w_m2","solar_0915_15_w_m2","solar_0915_16_w_m2","solar_0915_17_w_m2","solar_0915_18_w_m2","solar_0915_19_w_m2","solar_0915_20_w_m2"
"Sitzbank","bench-208","","8.836184","49.392850","","","","","","","","","","156","77.106","72.791","0","01.04. 19:00","492.845","15.06. 16:00","https://kfg-gis-2026.github.io/web-map/?lng=8.836184&lat=49.392850&z=16.50&ansicht=komplex&lang=de&poi=bench-208&skipIntro=1","56.651","68.396","75.301","78.705","79.701","78.705","75.301","68.396","56.651","39.056","15.486","0","0","62.218","72.279","77.956","80.617","81.364","80.617","77.956","72.279","62.218","46.703","25.509","0","0","66.713","75.144","79.67","81.651","82.174","81.651","145.325","75.144","66.713","53.28","34.54","11.322","0","69.249","76.591","80.369","81.92","82.304","81.92","192.261","76.591","69.249","57.253","40.254","18.983","0","70.952","77.43","80.634","81.862","82.142","81.862","231.267","369.934","70.952","60.122","44.569","24.944","0","71.462","77.611","80.599","81.709","81.952","81.709","246.247","383.622","492.845","61.089","46.109","27.147","5.892","71.215","77.398","80.412","81.537","81.785","81.537","243.368","380.615","489.643","60.797","45.766","26.749","0","70.276","76.848","80.12","81.389","81.683","81.389","223.727","76.848","70.276","59.331","43.644","23.878","0","68.076","75.57","79.464","81.087","81.495","81.087","180.449","75.57","68.076","55.898","38.698","17.223","0","65.17","73.786","78.457","80.53","81.085","80.53","131.636","73.786","65.17","51.529","32.573","9.147","0","59.975","70.34","76.259","79.075","79.876","79.075","76.259","70.34","59.975","44.121","22.579","0","0","54.115","66.154","73.303","76.869","77.922","76.869","73.303","66.154","54.115","36.214","12.358","0","0"
"Sitzbank","bench-209","","8.775738","49.375238","","","","","","","","","","156","495.074","546.663","0","01.04. 19:00","1007.226","15.04. 11:00","https://kfg-gis-2026.github.io/web-map/?lng=8.775738&lat=49.375238&z=16.50&ansicht=komplex&lang=de&poi=bench-209&skipIntro=1","80.296","763.349","918.335","993.8","985.139","895.437","734.953","522.214","287.185","78.927","21.943","0","0","88.181","789.426","936.582","1007.226","996.774","907.992","750.471","541.457","308.268","93.56","36.142","0","0","94.547","800.834","939.758","1005.597","993.873","907.068","754.106","550.963","322.455","105.764","48.939","16.021","0","98.14","800.397","933.214","995.641","983.316","898.531","749.739","552.025","328.519","112.969","57.034","26.876","0","100.551","794.563","922.021","981.55","968.903","886.222","741.562","549.259","331.068","118.08","63.148","35.323","0","610.045","790.315","915.501","973.831","961.112","879.424","736.66","546.849","331.195","119.769","65.33","38.445","8.307","608.785","789.097","914.329","972.701","960.023","878.378","735.663","545.924","330.395","119.229","64.844","37.88","0","99.594","790.974","918.519","978.146","965.617","883.082","738.61","546.57","328.8","116.608","61.838","33.813","0","96.477","793.194","926.019","988.556","976.459","892.038","743.762","546.755","324.273","110.432","54.83","24.382","0","92.362","790.087","928.836","994.74","983.351","897.17","745.132","543.246","316.468","102.455","46.151","12.938","0","85.003","772.935","920.154","991.091","981.209","893.317","737.05","529.752","299.05","88.605","31.992","0","0","76.704","742.474","897.308","973.011","110.44","876.596","717.906","507.605","275.976","73.329","17.511","0","0"
"Sitzbank","bench-210","","8.832206","49.384227","","","","","","","","","","156","104.651","84.309","0","01.04. 19:00","724.027","15.05. 15:00","https://kfg-gis-2026.github.io/web-map/?lng=8.832206&lat=49.384227&z=16.50&ansicht=komplex&lang=de&poi=bench-210&skipIntro=1","66.459","80.237","88.337","92.329","93.496","92.329","88.337","80.237","66.459","45.817","18.164","0","0","72.987","84.79","91.45","94.57","95.446","94.57","91.45","84.79","72.987","54.786","29.92","0","0","78.259","88.15","93.458","95.781","96.394","95.781","574.693","88.15","78.259","62.5","40.513","13.271","0","81.233","89.846","94.278","96.096","96.546","96.096","607.858","724.027","81.233","67.159","47.215","22.257","0","83.23","90.83","94.587","96.028","96.356","96.028","632.519","90.83","83.23","70.524","52.275","29.249","0","83.828","91.041","94.547","95.849","96.133","95.849","640.88","91.041","83.828","71.657","54.082","31.833","6.894","83.538","90.792","94.327","95.646","95.937","95.646","638.08","90.792","83.538","71.315","53.68","31.366","0","82.437","90.147","93.984","95.473","95.817","95.473","624.969","90.147","82.437","69.596","51.191","27.999","0","79.857","88.649","93.216","95.119","95.597","95.119","595.171","710.089","79.857","65.569","45.39","20.193","0","76.45","86.557","92.035","94.467","95.117","94.467","558.697","86.557","76.45","60.446","38.206","10.72","0","70.356","82.516","89.459","92.761","93.701","92.761","89.459","82.516","70.356","51.757","26.484","0","0","63.485","77.608","85.994","90.176","91.41","90.176","85.994","77.608","63.485","42.484","14.496","0","0"
"Sitzbank","bench-211","","8.830058","49.390832","","","","","","","","","","156","221.86","85.603","0","01.04. 19:00","948.207","15.04. 13:00","https://kfg-gis-2026.github.io/web-map/?lng=8.830058&lat=49.390832&z=16.50&ansicht=komplex&lang=de&poi=bench-211&skipIntro=1","67.476","81.466","89.69","93.744","864.125","93.744","89.69","81.466","67.476","46.519","18.445","0","0","74.106","86.09","92.852","96.021","860.741","948.207","92.852","86.09","74.106","55.627","30.382","0","0","79.46","89.502","94.893","97.252","844.184","932.329","943.621","89.502","79.46","63.46","41.139","13.483","0","82.481","91.225","95.725","97.572","825.017","912.637","926.515","91.225","82.481","68.192","47.944","22.608","0","84.509","92.225","96.04","97.503","804.225","890.764","906.338","92.225","84.509","71.609","53.083","29.707","0","85.117","92.44","95.999","97.321","794.28","880.17","896.289","92.44","85.117","72.76","54.917","32.331","7.013","84.822","92.187","95.776","97.116","793.916","879.703","895.703","92.187","84.822","72.413","54.509","31.857","0","83.703","91.531","95.428","96.94","802.897","889.118","904.356","91.531","83.703","70.666","51.982","28.438","0","81.083","90.01","94.648","96.58","821.457","908.394","921.639","90.01","81.083","66.578","46.091","20.511","0","77.623","87.885","93.448","95.917","837.823","924.898","935.294","87.885","77.623","61.375","38.796","10.892","0","71.434","83.781","90.83","94.184","850.95","936.725","90.83","83.781","71.434","52.551","26.893","0","0","64.456","78.795","87.31","91.558","850.107","91.558","87.31","78.795","64.456","43.135","14.719","0","0"
"Sitzbank","bench-212","","8.830117","49.390843","","","","","","","","","","156","404.191","229.965","0","01.04. 19:00","994.887","15.06. 13:00","https://kfg-gis-2026.github.io/web-map/?lng=8.830117&lat=49.390843&z=16.50&ansicht=komplex&lang=de&poi=bench-212&skipIntro=1","168.594","365.033","558.173","132.603","134.28","872.806","844.479","115.235","95.447","65.803","26.091","0","0","213.226","414.341","607.87","135.824","137.083","923.19","898.48","801.457","104.825","78.686","42.976","0","0","257.784","459.448","650.426","137.565","138.446","961.793","940.354","849.594","112.398","89.766","58.192","19.072","0","288.355","488.12","675.624","829.827","935.333","981.508","962.175","875.961","116.671","96.459","67.818","31.979","0","312.827","509.582","693.106","843.753","946.969","992.656","974.961","892.656","119.539","101.293","75.087","42.021","0","321.852","516.93","698.487","847.42","949.514","994.887","977.821","897.143","120.399","102.921","77.682","45.733","9.921","319.706","514.579","696.007","844.848","946.871","992.185","975.065","894.333","119.982","102.429","77.104","45.062","0","307.134","503.25","686.35","836.69","939.675","985.181","967.343","884.914","118.401","99.959","73.529","40.226","0","279.152","477.506","664.013","817.477","922.438","968.231","948.656","862.32","114.694","94.176","65.197","29.014","0","246.703","446.102","635.423","135.677","136.612","944.045","922.305","831.506","109.799","86.816","54.877","15.407","0","198.329","395.813","586.833","133.226","134.575","898.03","872.737","775.438","101.046","74.334","38.04","0","0","154.114","345.643","535.338","129.51","131.283","844.384","815.414","111.458","91.175","61.015","20.821","0","0"
"Sitzbank","bench-213","","8.830012","49.390876","","","","","","","","","","156","232.92","109.401","0","01.04. 19:00","781.366","15.06. 09:00","https://kfg-gis-2026.github.io/web-map/?lng=8.830012&lat=49.390876&z=16.50&ansicht=komplex&lang=de&poi=bench-213&skipIntro=1","84.271","101.743","112.014","117.077","298.093","164.202","112.014","101.743","84.271","58.098","23.036","0","0","92.551","107.518","115.963","119.921","370.736","235.555","115.963","107.518","92.551","69.473","37.944","0","0","99.237","686.934","646.07","559.422","441.664","307.396","118.512","111.78","99.237","79.256","51.378","16.839","0","103.011","733.807","691.686","605.702","489.638","357.285","119.551","113.931","103.011","85.165","59.877","28.235","0","757.062","769.144","726.445","641.614","527.68","397.746","119.945","115.18","105.543","89.433","66.295","37.101","0","770.482","781.366","738.593","654.429","541.596","412.913","281.115","115.448","106.302","90.87","68.587","40.378","8.759","766.607","777.644","734.981","650.914","538.179","409.611","277.954","115.132","105.934","90.436","68.077","39.786","0","746.626","759.127","716.751","632.218","518.599","389.025","119.18","114.314","104.537","88.255","64.92","35.516","0","101.265","717.059","675.569","590.227","474.873","343.331","118.206","112.413","101.265","83.149","57.563","25.617","0","96.943","665.947","625.996","540.352","423.738","290.783","116.707","109.76","96.943","76.651","48.452","13.603","0","89.215","104.634","113.438","117.627","346.339","213.168","113.438","104.634","89.215","65.631","33.586","0","0","80.5","98.408","109.042","114.346","273.813","142.615","109.042","98.408","80.5","53.871","18.383","0","0"
"Sitzbank","bench-214","","8.773919","49.377669","","","","","","","","","","156","379.195","284.819","0","01.04. 19:00","895.05","15.06. 16:00","https://kfg-gis-2026.github.io/web-map/?lng=8.773919&lat=49.377669&z=16.50&ansicht=komplex&lang=de&poi=bench-214&skipIntro=1","62.85","75.88","83.539","134.956","366.42","572.483","724.184","793.038","749.841","561.137","17.176","0","0","69.022","80.184","86.481","159.429","392.481","600.873","757.778","837.285","814.178","663.113","355.37","0","0","74.006","83.36","88.38","183.159","414.179","621.496","780.349","867.221","860.235","739.873","38.308","12.543","0","76.818","84.963","89.154","199.149","426.627","631.197","789.533","879.722","881.966","779.905","562.077","21.04","0","78.706","85.893","89.446","211.793","434.94","635.921","792.611","884.406","893.109","804.564","610.95","27.651","0","79.272","86.093","89.408","216.382","437.318","636.417","792.042","884.114","895.05","811.482","626.755","30.095","6.507","78.997","85.857","89.2","215.164","435.915","634.83","790.252","882.068","892.646","808.534","622.922","29.654","0","77.956","85.247","88.876","208.555","431.11","631.511","787.58","878.631","886.333","796.29","600.223","26.47","0","75.517","83.831","88.15","193.877","420.011","623.285","780.301","869.028","869.439","764.72","42.919","19.088","0","72.295","81.854","87.034","176.74","405.575","610.808","767.612","852.335","842.805","718.822","36.126","10.13","0","66.535","78.034","84.599","150.748","380.485","585.686","739.34","815.234","787.513","629.293","25.042","0","0","60.038","73.393","81.323","126.233","353.257","555.083","702.573","766.905","718.058","520.316","13.707","0","0"
"Sitzbank","bench-215","","8.773882","49.377683","","","","","","","","","","156","302.734","182.847","0","01.04. 19:00","804.12","15.06. 11:00","https://kfg-gis-2026.github.io/web-map/?lng=8.773882&lat=49.377683&z=16.50&ansicht=komplex&lang=de&poi=bench-215&skipIntro=1","97.972","118.283","130.222","563.634","526.612","453.164","352.039","235.053","118.398","67.542","26.774","0","0","107.593","124.992","636.211","640.663","603.035","529.204","427.193","307.528","184.01","75.235","44.101","0","0","115.362","129.943","708.572","711.889","674.278","601.214","500.051","380.211","253.608","135.293","59.715","19.552","0","119.746","132.442","138.975","757.63","720.406","648.544","548.946","430.344","303.539","181.685","80.622","32.798","0","122.688","133.892","139.431","792.183","755.53","685.096","587.417","470.683","344.874","221.826","115.087","43.104","0","123.57","134.203","139.37","804.12","767.781","698.066","601.364","485.653","360.604","237.582","129.374","46.913","10.143","123.142","133.836","139.046","800.384","764.084","694.424","597.801","482.207","357.336","234.595","126.85","46.225","0","121.52","132.885","138.542","782.14","745.606","675.349","577.926","461.558","336.291","214.082","108.721","41.261","0","117.717","130.678","738.153","740.87","703.904","632.45","533.437","415.65","290.008","169.903","71.703","29.755","0","112.695","127.595","687.449","690.921","653.718","581.324","481.118","362.596","237.837","122.262","56.314","15.791","0","103.715","121.641","607.027","611.734","574.731","501.917","401.39","283.851","163.488","59.806","39.036","0","0","93.588","114.407","126.768","533.582","497.371","425.303","326.211","212.136","99.805","62.629","21.367","0","0"
"Sitzbank","bench-216","","8.803809","49.392965","","","","","","","","","","156","320.373","123.546","0","01.04. 19:00","821.513","15.06. 09:00","https://kfg-gis-2026.github.io/web-map/?lng=8.803809&lat=49.392965&z=16.50&ansicht=komplex&lang=de&poi=bench-216&skipIntro=1","88.719","580.981","573.142","509.602","404.831","123.257","134.442","107.113","88.719","61.165","24.253","0","0","605.567","659.748","647.696","582.033","476.178","126.251","202.272","113.194","97.437","73.14","39.948","0","0","684.466","731.338","715.888","649.359","544.102","413.384","271.404","117.681","104.476","83.44","54.092","17.732","0","734.465","776.517","759.202","692.827","588.985","460.204","319.834","119.946","108.449","89.662","63.04","29.729","0","771.847","810.094","791.574","725.835","623.828","497.454","359.361","121.261","111.115","94.155","69.797","39.063","0","784.732","821.513","802.623","737.311","636.265","511.125","374.262","121.543","111.914","95.668","72.209","42.513","9.227","780.906","817.819","799.028","733.805","632.85","507.819","371.091","121.21","111.527","95.212","71.673","41.89","0","761.525","800.126","781.888","716.418","614.703","488.671","351.004","120.349","110.056","92.915","68.349","37.395","0","717.112","759.745","742.957","677.149","573.961","445.955","306.525","118.348","106.611","87.539","60.604","26.973","0","662.592","710.169","695.455","629.798","525.591","396.13","255.659","115.554","102.061","80.698","51.011","14.324","0","93.924","630.224","619.384","555.081","450.826","123.836","181.205","110.157","93.924","69.095","35.36","0","0","84.748","549.962","543.523","481.702","379.044","120.382","114.406","103.601","84.748","56.714","19.354","0","0"
"Sitzbank","bench-217","","8.816683","49.393048","","","","","","","","","","156","493.894","555.086","0","01.04. 19:00","904.645","15.06. 12:00","https://kfg-gis-2026.github.io/web-map/?lng=8.816683&lat=49.393048&z=16.50&ansicht=komplex&lang=de&poi=bench-217&skipIntro=1","328.014","481.22","603.174","680.889","707.508","680.889","603.174","481.22","328.014","70.515","27.96","0","0","397.827","551.523","672.413","749.035","775.222","749.035","672.413","551.523","397.827","230.17","46.055","0","0","464.91","616.43","734.578","809.163","834.613","809.163","734.578","616.43","464.91","296.239","62.361","20.442","0","509.477","658.023","773.313","845.936","870.695","845.936","773.313","658.023","509.477","342.359","178.224","34.274","0","544.211","689.387","801.704","872.352","896.423","872.352","801.704","689.387","544.211","379.722","215.257","45.035","0","556.701","700.231","811.153","880.889","904.645","880.889","811.153","700.231","556.701","393.682","229.717","49.013","10.638","553.471","696.912","807.783","877.492","901.24","877.492","807.783","696.912","553.471","390.611","226.95","48.294","0","535.579","680.456","792.593","863.142","887.183","863.142","792.593","680.456","535.579","371.6","208.063","43.111","0","495.286","643.094","757.915","830.273","854.946","830.273","757.915","643.094","495.286","329.339","69.869","31.096","0","447.477","597.725","715.045","789.155","814.449","789.155","715.045","597.725","447.477","280.749","58.809","16.514","0","373.895","525.59","645.247","721.186","747.154","721.186","645.247","525.59","373.895","209.557","40.766","0","0","303.93","454.265","574.425","651.136","677.43","651.136","574.425","454.265","303.93","65.384","22.312","0","0"
"Sitzbank","bench-218","","8.797889","49.395244","","","","","","","","","","156","177.503","131.403","0","01.04. 19:00","838.423","15.06. 09:00","https://kfg-gis-2026.github.io/web-map/?lng=8.797889&lat=49.395244&z=16.50&ansicht=komplex&lang=de&poi=bench-218&skipIntro=1","496.052","117.145","128.972","134.802","136.507","134.802","128.972","117.145","97.029","66.894","26.525","0","0","578.193","123.797","133.521","138.078","139.358","138.078","133.521","123.797","106.564","79.992","43.692","0","0","653.075","754.196","136.456","139.849","140.745","139.849","136.456","128.705","114.263","91.257","59.161","19.397","0","700.535","796.78","137.654","140.311","140.967","140.311","137.654","131.182","118.609","98.063","68.948","32.518","0","736.022","827.991","138.108","140.211","140.691","140.211","138.108","132.621","121.525","102.977","76.338","42.727","0","748.252","838.423","138.049","139.95","140.366","139.95","138.049","132.93","122.399","104.632","78.977","46.501","10.098","744.612","834.841","137.728","139.655","140.079","139.655","137.728","132.566","121.975","104.132","78.389","45.819","0","726.203","818.299","137.227","139.401","139.905","139.401","137.227","131.623","120.367","101.621","74.755","40.902","0","684.03","780.38","136.104","138.884","139.582","138.884","136.104","129.434","116.598","95.741","66.284","29.504","0","632.272","733.365","134.378","137.929","138.88","137.929","134.378","126.378","111.621","88.258","55.792","15.67","0","548.917","120.475","130.613","135.436","136.808","135.436","130.613","120.475","102.722","75.568","38.674","0","0","465.328","113.305","125.55","131.658","133.46","131.658","125.55","113.305","92.685","62.026","21.168","0","0"
